Feature,Importance
"Lat Long_40.89866, -123.539754",0.00022012194073113697
"Lat Long_34.043144, -118.251977",0.00021976638334806814
City_Mission Hills,0.00021931646682255367
City_Comptche,0.00021929919873506137
"Lat Long_37.674002, -122.076796",0.0002192620522217713
City_Greenwood,0.00021907519420093403
City_Shafter,0.00021903022830950083
"Lat Long_34.015217, -118.109962",0.00021902343849044696
"Lat Long_37.350284, -121.852855",0.00021865094957909266
"Lat Long_35.280113, -118.962329",0.00021846301769223034
City_Lynwood,0.0002182144851134766
"Lat Long_38.591134, -121.161585",0.000217872336067819
"Lat Long_32.785165, -116.862648",0.0002177802321124617
"Lat Long_36.623632, -119.741322",0.00021768600351189984
City_Camp Nelson,0.000217650404442332
City_Hood,0.0002175254068585829
City_La Palma,0.00021739457594264697
"Lat Long_38.071327, -120.632221",0.00021692784993867104
"Lat Long_37.449537, -121.994813",0.00021678298702637635
City_Pacoima,0.00021664141526015471
"Lat Long_38.313447, -121.123886",0.0002162800087319262
City_Lone Pine,0.0002161946612808563
City_Antelope,0.00021606105970236212
"Lat Long_34.245289, -117.642503",0.00021601128382973405
"Lat Long_38.192608, -120.957842",0.0002156080899927539
City_Casmalia,0.00021489402906726802
"Lat Long_33.720359, -117.733655",0.0002145873019774314
"Lat Long_39.559709, -120.345639",0.00021434481195540048
"Lat Long_34.227846, -119.079903",0.00021412877316702664
"Lat Long_33.945318, -117.992066",0.00021411758117519523
"Lat Long_34.137411, -118.328915",0.00021406843471449263
"Lat Long_37.792489, -122.244314",0.00021388745011340928
"Lat Long_34.659579, -118.584212",0.00021387003078883872
"Lat Long_34.432843, -118.730106",0.00021385864674544288
City_Studio City,0.000213342995431022
"Lat Long_34.067932, -117.785168",0.00021321784458365505
"Lat Long_38.803731, -121.043799",0.0002129093594504155
City_Lake Hughes,0.00021258210661344364
"Lat Long_33.949255, -118.246978",0.00021256829989012616
City_Sierra Madre,0.00021254220406915085
"Lat Long_39.279068, -120.414275",0.00021244695724426327
"Lat Long_32.762506, -117.07245",0.00021225114256868618
City_Lucerne Valley,0.00021224758467489486
"Lat Long_33.714829, -117.872941",0.00021210658088371411
City_Redondo Beach,0.00021165225422870287
City_Terra Bella,0.0002112956978446934
City_Brooks,0.00021124429346851698
"Lat Long_33.679659, -118.016195",0.000211182318207489
City_Cassel,0.00021103496275325757
"Lat Long_35.363339, -117.637641",0.00021085564477919014
"Lat Long_34.050198, -118.210946",0.0002106033562663789
City_Penryn,0.00021054094874269527
City_Forks Of Salmon,0.00021043249194779056
City_Thousand Oaks,0.00021040156651060986
City_Posey,0.00020947160602421023
"Lat Long_35.536115, -120.739231",0.00020924897550347185
"Lat Long_34.024405, -117.898722",0.00020924175937668928
"Lat Long_34.174493, -117.87068",0.00020920491810577437
City_Templeton,0.00020845342331359275
"Lat Long_39.381174, -121.21191",0.0002076126807750108
"Lat Long_33.75462, -118.071128",0.00020758920586940116
"Lat Long_34.002028, -118.430656",0.0002075524268176803
"Lat Long_35.861928, -118.636698",0.0002074538854080246
"Lat Long_34.370378, -118.504118",0.00020726368379595496
City_Crescent Mills,0.00020660946710517495
"Lat Long_37.424655, -121.74841",0.00020634500847983638
City_Green Valley Lake,0.0002062032563973242
"Lat Long_38.135897, -122.563683",0.00020609015149692622
"Lat Long_33.603282, -117.821841",0.00020598480947987916
"Lat Long_33.877639, -117.961212",0.00020593692073233257
City_Soda Springs,0.0002059163297549028
"Lat Long_41.701223, -124.003393",0.00020581830648482322
City_Encinitas,0.00020579642419412284
City_Rialto,0.00020554008218677192
"Lat Long_38.35363, -121.44195",0.00020534062078966217
City_Pico Rivera,0.00020477357464838755
City_Riverdale,0.00020464665636138045
City_Atherton,0.00020463635164282872
City_Lucerne,0.000204630849559313
"Lat Long_38.41935, -120.469545",0.00020407704711671251
City_Laguna Beach,0.00020345990783826327
"Lat Long_40.210895, -123.86",0.0002034562362868784
"Lat Long_32.730264, -116.950963",0.00020332987268630783
"Lat Long_34.14649, -117.849815",0.0002033134697976186
"Lat Long_34.059281, -118.30742",0.00020227917969564856
"Lat Long_35.824572, -116.274755",0.00020212757618311231
City_Valley Village,0.00020202753289784442
City_Bolinas,0.000201668989243483
City_Buellton,0.00020135878060276714
"Lat Long_40.448632, -122.306657",0.00020107793380240782
"Lat Long_33.792791, -117.789749",0.0002010736415304157
City_Clearlake Oaks,0.00020096441948674908
"Lat Long_33.719221, -118.073596",0.00020080649446538502
City_Fawnskin,0.00020073768777494695
"Lat Long_39.225634, -121.156163",0.00020044825192328523
"Lat Long_40.342928, -124.063329",0.00020036736479525597
City_North Hills,0.00020005518696163596
"Lat Long_32.802959, -117.027095",0.0001993134010108033
"Lat Long_34.168686, -118.057505",0.00019929940762264606
"Lat Long_34.866032, -120.536546",0.00019921377381901443
City_Boron,0.0001991888086845357
"Lat Long_37.311088, -121.961786",0.00019885722808302107
"Lat Long_41.924174, -123.260788",0.00019875861106557653
"Lat Long_34.486835, -117.362274",0.00019842629562702793
"Lat Long_37.656695, -122.048361",0.00019838033020578262
City_Clovis,0.0001982932312748518
"Lat Long_34.031441, -117.936436",0.00019797331376905652
City_Solvang,0.00019777337507044922
"Lat Long_32.827238, -117.089287",0.00019762173897601215
"Lat Long_33.833699, -118.314387",0.00019738650526719855
"Lat Long_38.018065, -122.546024",0.00019729940754223372
City_Somes Bar,0.00019685991486326934
"Lat Long_33.680031, -116.171678",0.00019662696418692825
"Lat Long_37.863843, -122.275684",0.00019654360660520956
City_Earlimart,0.00019617484191583674
"Lat Long_38.71967, -121.862416",0.0001959841258699303
City_Ontario,0.00019597363832905452
"Lat Long_37.685052, -121.912061",0.00019561097906164944
City_Mendota,0.00019550542649702458
"Lat Long_40.408796, -121.579609",0.00019497951671315888
City_Huron,0.00019480324494159588
City_Stanton,0.00019476003934305666
City_Hayfork,0.00019458476088260492
"Lat Long_33.847755, -118.112532",0.00019454577598668026
"Lat Long_35.059695, -120.604741",0.00019453628118765498
"Lat Long_38.140719, -121.838298",0.00019443786113214727
"Lat Long_38.567594, -121.437507",0.00019442511686718265
"Lat Long_34.13658, -118.245839",0.00019440592109275036
"Lat Long_38.156971, -120.849231",0.00019428490786167372
"Lat Long_33.929704, -118.01208",0.00019400519183432956
"Lat Long_39.227434, -120.091806",0.0001938319677414934
"Lat Long_33.000269, -117.072093",0.00019381724330375314
"Lat Long_32.726627, -116.994608",0.00019339246742230347
"Lat Long_33.290907, -117.202895",0.00019330850833017033
"Lat Long_38.715498, -121.363411",0.00019310283700418082
"Lat Long_33.017518, -117.118456",0.00019300612365846039
"Lat Long_39.745712, -121.84333",0.0001928992057767078
"Lat Long_38.287136, -122.02711",0.00019255808839887815
City_Alpine,0.0001923117564228727
City_Prather,0.00019177907952196447
"Lat Long_33.015866, -117.272254",0.00019174879232638055
City_Kyburz,0.00019144136791966003
"Lat Long_34.018354, -117.85492",0.00019143376138508464
City_Calistoga,0.00019139422162989004
City_Ojai,0.00019081726034223169
"Lat Long_33.762351, -117.488725",0.00019070539786767844
"Lat Long_37.996462, -122.293716",0.00019055361918372522
"Lat Long_32.605012, -116.97595",0.00019041952357007024
"Lat Long_34.152875, -118.486056",0.00019023747587406954
City_Bieber,0.000190229919725763
"Lat Long_39.07116, -122.598542",0.00019022201427572753
"Lat Long_34.441123, -117.537886",0.00019010158963523024
"Lat Long_34.248061, -117.29028",0.00019001078113444137
City_Lake Elsinore,0.00018989743519417634
"Lat Long_37.027663, -119.69056",0.000189498402208477
"Lat Long_38.724322, -120.991237",0.00018832105015323297
City_Mount Laguna,0.00018831024008474128
City_Blue Lake,0.00018827725569154098
City_Oceano,0.00018819643139895856
"Lat Long_37.972662, -122.491452",0.00018769288194295613
"Lat Long_33.600987, -117.862734",0.00018760732418322772
"Lat Long_37.897743, -122.263124",0.0001874947734301294
"Lat Long_37.908242, -121.682472",0.0001874532892248213
"Lat Long_37.380662, -122.086022",0.00018743654410010167
"Lat Long_38.674276, -121.961866",0.0001873882584865082
"Lat Long_37.223, -119.001021",0.00018674306542415772
"Lat Long_41.096569, -121.879082",0.00018665099686287812
"Lat Long_34.070291, -118.349191",0.00018633143435785294
"Lat Long_37.294926, -121.894763",0.00018624203271684736
"Lat Long_32.607964, -117.059459",0.00018615914073830467
"Lat Long_38.010092, -122.689442",0.0001855315728315876
"Lat Long_36.301689, -119.018233",0.00018519304777141673
City_Rancho Cordova,0.0001851290852890726
"Lat Long_34.195386, -118.238508",0.00018499295111156899
"Lat Long_34.200175, -118.540958",0.00018496698003529728
"Lat Long_32.716007, -117.117462",0.0001848074697327152
"Lat Long_36.600185, -119.175655",0.00018450263264857777
"Lat Long_38.629618, -122.593216",0.00018418166582313117
City_Hemet,0.00018413435393196847
"Lat Long_39.457388, -121.818201",0.00018395571587847856
City_Norco,0.00018371312645020058
"Lat Long_37.070177, -122.010077",0.00018308055800983665
"Lat Long_33.993991, -118.39704",0.0001829257808474379
"Lat Long_33.887676, -118.127289",0.0001828321733823654
"Lat Long_39.361283, -123.784599",0.00018258906027503562
City_Castaic,0.00018255828300098038
City_Twentynine Palms,0.00018242585679619977
"Lat Long_33.054579, -117.25665",0.00018231605895837214
"Lat Long_37.801776, -122.402293",0.00018202432392910728
"Lat Long_32.695681, -116.798386",0.00018191707932209636
City_Valley Ford,0.00018156587896040166
City_Citrus Heights,0.00018144693185606192
City_Winnetka,0.0001812153282617761
City_Aguanga,0.00018097553074574786
City_Yucaipa,0.0001808596296656487
City_Olema,0.0001807994431122221
"Lat Long_32.622999, -116.687855",0.00018077630216446698
"Lat Long_33.25283, -116.986079",0.00018062779517757108
City_Carson,0.00018049109242059783
City_Glendora,0.00018036082091165204
City_Fontana,0.00018035019480029842
"Lat Long_40.789799, -121.474529",0.00018000220108175781
"Lat Long_33.766004, -117.786763",0.00017988127447554094
City_Brentwood,0.0001795622137606691
City_Emigrant Gap,0.00017940766277402086
"Lat Long_37.902968, -119.667544",0.0001792917225312978
City_Douglas City,0.00017923709702366764
"Lat Long_33.655421, -117.391751",0.0001792169764067997
"Lat Long_37.238758, -121.828375",0.00017909557150311005
"Lat Long_33.954017, -118.402447",0.00017900489025359407
"Lat Long_32.636792, -117.054989",0.0001785791359033475
City_Victorville,0.00017847831319695902
City_Diamond Bar,0.00017825197464069818
"Lat Long_38.549822, -121.266725",0.00017813104462403937
"Lat Long_34.506627, -118.699048",0.0001780673063613954
City_Frazier Park,0.00017804758062234775
"Lat Long_34.114772, -118.089431",0.00017790231501750217
City_Marina Del Rey,0.00017749902965275954
"Lat Long_34.250069, -117.393949",0.00017727006963476867
"Lat Long_34.966777, -117.961179",0.0001770409940976577
"Lat Long_34.130992, -118.894673",0.00017689565908237038
City_Meridian,0.00017688925734606276
"Lat Long_33.845706, -118.012204",0.00017674904038390217
"Lat Long_41.083464, -121.107929",0.00017649880886283912
City_Five Points,0.0001763033689176349
"Lat Long_38.549185, -121.328386",0.00017626866968771589
"Lat Long_33.313828, -116.940501",0.00017590040488580554
City_Eureka,0.00017589793398358164
"Lat Long_38.766036, -120.209673",0.0001758379587952995
"Lat Long_37.959706, -121.287669",0.00017575971358482854
City_Dublin,0.00017565842470081624
"Lat Long_34.139082, -118.39275",0.00017559662673148664
"Lat Long_36.460611, -121.852507",0.00017552736393196595
City_Angels Camp,0.0001754163380496752
"Lat Long_38.685069, -121.543709",0.00017491481786598118
"Lat Long_36.37559, -119.211689",0.00017469985314971226
City_Redding,0.00017445665962538158
City_Ladera Ranch,0.00017419622835377225
"Lat Long_34.044271, -118.185237",0.0001738565350682975
"Lat Long_34.274846, -116.937581",0.00017356939968122634
"Lat Long_37.639029, -120.964772",0.00017349028352520588
City_Grizzly Flats,0.00017270256390119505
"Lat Long_36.917652, -119.593757",0.0001727020871665957
"Lat Long_34.457005, -118.573726",0.00017261171274846176
"Lat Long_38.809175, -121.171375",0.0001722485471966346
City_Yuba City,0.00017204803502642867
"Lat Long_36.618337, -121.926417",0.00017159355803333945
"Lat Long_34.43987, -118.644609",0.00017152794530177226
"Lat Long_34.956577, -119.750142",0.00017134678879707698
"Lat Long_39.424957, -122.039307",0.0001713270464121351
City_Winterhaven,0.00017106091981259076
City_Carmel,0.0001708971633446638
"Lat Long_34.244411, -117.072654",0.00017054291321903903
"Lat Long_37.980057, -121.801599",0.00017050031777481023
City_Clearlake,0.00017044022412353795
"Lat Long_37.713926, -121.928425",0.0001703962864361235
"Lat Long_32.72523, -117.171346",0.00017035661250647572
City_Honeydew,0.00017026870756055033
City_Chatsworth,0.00017004077208329304
"Lat Long_39.971228, -121.041166",0.00016980527555437313
"Lat Long_36.296851, -117.865469",0.00016979690193016567
"Lat Long_34.177267, -118.31003",0.00016978147880494692
"Lat Long_38.636102, -120.522149",0.0001695850648446443
"Lat Long_39.342498, -120.247127",0.00016958471530981019
"Lat Long_40.936285, -121.572692",0.00016950138803827126
City_San Pedro,0.0001694903235532317
"Lat Long_33.923573, -118.200669",0.00016919611101082622
City_Piru,0.00016918067855010004
"Lat Long_37.785033, -120.776141",0.0001691243177969443
"Lat Long_33.850504, -118.039892",0.00016888410081893749
City_Valley Springs,0.00016878843624800076
"Lat Long_38.965804, -122.631779",0.00016871526675414856
City_Altadena,0.00016819889681896264
City_Pacific Grove,0.00016797837757742554
"Lat Long_39.600599, -120.636358",0.00016790613287844767
City_Klamath,0.00016752065705919709
"Lat Long_36.452211, -119.94575",0.0001674766512541374
"Lat Long_41.027281, -120.669427",0.00016717420097545277
"Lat Long_34.146957, -118.432138",0.00016708953770585194
"Lat Long_34.003243, -117.138286",0.0001668849406797691
"Lat Long_36.600193, -120.153393",0.00016688001260897848
City_Marina,0.0001668590485588489
City_Avalon,0.00016685601931883964
"Lat Long_33.840399, -118.353714",0.0001664932813701509
"Lat Long_37.007238, -119.505661",0.00016649070173696586
"Lat Long_33.540604, -117.10909",0.00016642622387769796
"Lat Long_34.13946, -118.166649",0.00016633743378424715
City_Escalon,0.00016630005646117463
City_Somis,0.00016615375278800036
City_Topanga,0.00016604339320203112
City_Murphys,0.00016597192681518333
City_Moreno Valley,0.00016595891376482505
"Lat Long_35.233745, -120.626442",0.00016584182856875507
"Lat Long_33.384345, -117.072619",0.00016574676859549382
"Lat Long_38.392559, -121.225093",0.00016569828607327283
"Lat Long_37.388349, -122.075299",0.00016562371954725942
City_Redway,0.00016557431201617937
City_Glen Ellen,0.0001647572644410768
City_San Fernando,0.00016470672636179347
"Lat Long_37.045728, -120.630682",0.00016465934461237078
"Lat Long_38.911299, -123.609588",0.00016449803106081604
City_Hermosa Beach,0.00016432356546587044
City_West Point,0.00016413551883367385
"Lat Long_35.490705, -119.286833",0.00016366677899071953
"Lat Long_37.084697, -121.606417",0.00016359483748110726
"Lat Long_33.958134, -118.330905",0.00016323981028109317
City_Elk,0.00016292661022772673
City_Walnut,0.0001628624868862001
"Lat Long_34.064073, -117.166158",0.00016273140652479104
"Lat Long_34.10097, -117.57882",0.0001626373305841884
"Lat Long_36.689582, -121.758398",0.0001624254974822332
City_Aptos,0.00016201233284458784
"Lat Long_37.800254, -122.436975",0.00016200253184269308
City_Dulzura,0.00016195923289021814
"Lat Long_33.807882, -118.347957",0.0001618124351071365
"Lat Long_38.052209, -122.775567",0.00016180279679898964
City_Buttonwillow,0.00016177014068202475
City_Carnelian Bay,0.00016164709754969397
City_Stevinson,0.00016160906450446173
"Lat Long_33.17494, -117.242761",0.00016142309253648228
"Lat Long_36.092975, -121.549826",0.0001613875726547945
"Lat Long_34.224377, -118.632656",0.00016132562924052154
City_Tranquillity,0.00016125942587358558
"Lat Long_34.19829, -118.602203",0.00016110084021388532
"Lat Long_34.236683, -118.517588",0.00016109267589084158
"Lat Long_37.704267, -119.607001",0.0001608104275820117
"Lat Long_39.396585, -121.38029",0.00016078859374772783
City_Sunset Beach,0.00016078716194552724
City_Soulsbyville,0.0001605198162472946
"Lat Long_37.316146, -121.936285",0.00016037869582178238
City_New Cuyama,0.00016035840664349824
City_Clipper Mills,0.00016012887014244767
"Lat Long_38.687367, -121.34848",0.00015987779365781598
City_Bangor,0.00015965258679763542
"Lat Long_36.784481, -121.759054",0.00015941027180456518
"Lat Long_41.232128, -123.194748",0.00015939075396447023
City_Imperial Beach,0.00015920986970694164
City_Dos Palos,0.00015859462498343322
City_San Gregorio,0.00015846439161140225
City_Davenport,0.00015841508246822666
"Lat Long_37.770533, -122.445121",0.00015791644077084422
City_Friant,0.00015791384073524756
"Lat Long_37.233034, -121.947427",0.00015785058523613916
"Lat Long_35.746484, -121.223355",0.00015784433563293814
City_Coalinga,0.00015772667362493197
"Lat Long_37.633361, -121.862395",0.00015770543145861955
City_Corning,0.00015745489664554916
"Lat Long_37.004068, -119.930027",0.00015743536717775246
"Lat Long_34.581308, -118.931948",0.00015742422002950102
"Lat Long_37.687264, -122.15728",0.00015742294950926857
City_Palm Springs,0.0001571274206442244
City_Arbuckle,0.00015712223630399077
"Lat Long_38.375325, -121.507935",0.00015696856449248342
City_Upland,0.00015666797249822985
"Lat Long_34.165383, -118.123752",0.00015653327326162412
"Lat Long_34.234912, -118.153729",0.00015631992964176765
City_Los Alamos,0.00015631423431509842
"Lat Long_33.765893, -117.881533",0.00015618582058273133
"Lat Long_37.422961, -120.765493",0.00015615532630659047
"Lat Long_41.444606, -123.471895",0.0001561412529647806
"Lat Long_33.976678, -118.065875",0.00015610558470616619
"Lat Long_32.697098, -117.116587",0.00015574475230112169
"Lat Long_38.434138, -121.30587",0.00015558189017993488
"Lat Long_37.791222, -122.402241",0.00015544321361497283
"Lat Long_38.400264, -120.641274",0.00015541425286716385
"Lat Long_34.508417, -116.856103",0.00015540100472062637
"Lat Long_32.579134, -117.119009",0.00015515430886377035
"Lat Long_39.473896, -121.415927",0.00015502324661852628
City_Newport Coast,0.00015473834105555833
"Lat Long_32.68674, -117.186612",0.00015466531785582273
City_Lake City,0.00015444093535631494
"Lat Long_33.4725, -117.584273",0.00015435443875578688
City_Point Arena,0.0001542488461031507
"Lat Long_38.982373, -122.047751",0.00015417651413930438
"Lat Long_38.809804, -122.241383",0.0001540174945839956
"Lat Long_32.774046, -117.142454",0.00015397979898939266
City_Del Mar,0.000153858981435431
"Lat Long_37.794487, -122.42227",0.00015343430678363296
"Lat Long_34.341737, -116.539416",0.00015329012692130953
City_Rowland Heights,0.00015327263285461767
"Lat Long_36.248708, -121.386617",0.0001530221746496963
City_Seal Beach,0.00015301903670435435
"Lat Long_40.171312, -121.120605",0.0001529859492717531
"Lat Long_35.989792, -121.055933",0.00015287996658549727
"Lat Long_32.808814, -117.134694",0.00015286814445621702
"Lat Long_32.827184, -116.703729",0.00015283673094854087
City_Rescue,0.00015264308834347083
"Lat Long_33.079834, -117.134275",0.00015262583003947198
"Lat Long_34.281911, -118.556218",0.0001524364142476025
"Lat Long_34.167465, -118.165327",0.00015234940914269764
"Lat Long_37.937082, -122.532369",0.00015228531685996106
City_Stevenson Ranch,0.00015212133285379538
City_Westmorland,0.00015201477274354275
"Lat Long_39.068071, -121.832638",0.00015198746834284657
"Lat Long_33.666301, -117.969501",0.00015190296835326315
"Lat Long_40.021787, -122.127576",0.00015183265031888546
"Lat Long_37.680844, -122.48131",0.00015156042947462754
City_Crestline,0.00015113656964848052
"Lat Long_34.18454, -119.224666",0.0001511154732960165
"Lat Long_34.167926, -118.267539",0.00015089367853707384
City_Alhambra,0.00015077732934498382
"Lat Long_34.110845, -118.259595",0.00015059248631857765
City_Alviso,0.0001505757571737235
"Lat Long_33.849263, -116.382778",0.00015056034788081052
"Lat Long_33.482243, -116.827173",0.00015017516316314907
City_Topaz,0.00014995433225421464
"Lat Long_38.147852, -120.440124",0.0001499223163978215
"Lat Long_36.587497, -121.944815",0.00014991596716343645
"Lat Long_36.822715, -119.761826",0.00014973210307790317
"Lat Long_33.716136, -117.752574",0.0001497243100865225
"Lat Long_36.04533, -119.532424",0.0001496173965257755
City_Winton,0.00014942678327875298
City_Orinda,0.00014927013791782707
"Lat Long_38.005839, -122.638155",0.00014901613507811877
"Lat Long_35.184837, -119.402525",0.00014900791637188199
"Lat Long_34.297628, -119.014627",0.00014900563872096063
City_Pescadero,0.00014890854441927488
"Lat Long_38.694081, -121.694431",0.000148904826376149
"Lat Long_41.729079, -120.225025",0.00014879523382300253
"Lat Long_38.311609, -121.554034",0.0001486342056573393
"Lat Long_39.222323, -122.985488",0.00014851128811767386
"Lat Long_39.562239, -121.14836",0.0001484879466982147
City_Beale Afb,0.0001482410257888855
City_Truckee,0.00014815413335338403
City_Big Sur,0.0001480697089624738
"Lat Long_34.035849, -118.503508",0.0001480489646312235
"Lat Long_38.32153, -120.236358",0.00014796429744866912
"Lat Long_37.5923, -120.853288",0.00014795390417742226
City_Pala,0.00014773819874317287
City_Dobbins,0.00014767900970689442
"Lat Long_39.084645, -120.894014",0.00014765841193351313
City_Rio Nido,0.00014762217803814947
City_Live Oak,0.0001463380841589598
"Lat Long_33.761894, -117.120868",0.00014614572249429974
City_Tuolumne,0.0001457895566201073
City_San Clemente,0.00014559556910423432
"Lat Long_40.883853, -122.418258",0.00014529921537659562
"Lat Long_40.689243, -122.037023",0.00014524807773420558
City_Monrovia,0.00014510889570064405
"Lat Long_37.873916, -122.20522",0.00014504006525325653
"Lat Long_40.267158, -123.805913",0.00014483899933507782
"Lat Long_37.95338, -122.076886",0.00014470886164181723
City_Hopland,0.00014466220507757416
"Lat Long_37.791998, -122.408653",0.00014423261791690652
"Lat Long_39.125311, -121.392283",0.0001442016178355034
"Lat Long_37.890274, -122.295192",0.00014414689285479322
"Lat Long_38.546999, -120.271114",0.00014409414324611678
City_Three Rivers,0.00014383712608453
City_Solana Beach,0.0001438188368482894
"Lat Long_37.666587, -120.411517",0.0001437516389971517
"Lat Long_36.749403, -119.787574",0.000143750676503493
City_Forest Knolls,0.00014369917837597727
"Lat Long_38.731055, -123.316553",0.00014359994107911
City_The Sea Ranch,0.00014347307975181347
"Lat Long_35.451402, -119.488413",0.0001433195342571442
City_Baker,0.00014326557699811105
"Lat Long_34.04597, -117.011825",0.00014326233298045783
"Lat Long_38.748316, -120.675512",0.00014317324180185045
"Lat Long_36.993451, -122.098858",0.00014313445678479662
City_Mckinleyville,0.0001426647752628006
City_Mentone,0.000142662962041516
"Lat Long_40.331975, -121.460674",0.00014213809856127534
City_Ben Lomond,0.0001419515446845646
City_Union City,0.00014179238400556003
"Lat Long_37.768881, -122.395521",0.00014179161157161204
"Lat Long_37.245505, -118.062943",0.0001417338306989421
"Lat Long_33.88856, -118.351813",0.00014165733901096224
"Lat Long_38.085839, -120.37855",0.00014159317042475777
City_Portola Valley,0.0001413415829131547
City_Loyalton,0.00014133915824948132
"Lat Long_34.266389, -118.459744",0.00014127455108436113
"Lat Long_41.572813, -124.035011",0.000141162894438515
"Lat Long_34.737031, -119.460557",0.00014062128802382634
"Lat Long_33.782955, -118.026456",0.00014058695092464515
"Lat Long_34.360261, -119.306383",0.00014034257740121886
"Lat Long_33.907361, -117.109972",0.00014026729029774495
"Lat Long_34.294142, -118.603883",0.00014014385764772608
City_Carlsbad,0.0001399341040043223
City_Columbia,0.0001391651083467376
"Lat Long_33.624654, -117.611733",0.0001389827147234493
"Lat Long_34.144703, -117.770299",0.00013888668842764235
"Lat Long_33.680302, -117.833296",0.0001388118851731826
City_Sierra City,0.00013881046774757842
"Lat Long_39.440687, -121.263583",0.00013867453496749696
City_Larkspur,0.00013864660835806745
"Lat Long_34.601055, -120.382917",0.00013858023224189883
City_Nevada City,0.00013848648350353628
"Lat Long_33.736387, -118.284363",0.00013832958404093836
"Lat Long_34.065108, -118.082791",0.0001381663412467287
"Lat Long_38.109125, -120.078597",0.0001381290830816543
City_San Martin,0.00013800942180277196
City_Strawberry Valley,0.0001377967879492144
"Lat Long_37.255637, -120.493537",0.00013775609515430772
City_El Dorado,0.00013749345588346082
City_Sunland,0.00013744742636749585
"Lat Long_36.995162, -120.955099",0.00013731358754371384
"Lat Long_33.570023, -117.773669",0.00013716599760244227
City_Porterville,0.00013691598705570346
"Lat Long_33.830431, -118.074071",0.00013689830724661312
"Lat Long_39.955587, -123.681175",0.00013671988751576625
"Lat Long_36.057458, -118.591951",0.0001366850042520637
"Lat Long_35.383937, -119.020428",0.0001365176663082057
"Lat Long_39.913777, -122.289984",0.00013649959581889403
City_Campo Seco,0.0001364530996643538
City_Paskenta,0.00013640580825216125
"Lat Long_34.052917, -118.255178",0.0001364041638316422
"Lat Long_38.526941, -122.709096",0.0001362884344818545
"Lat Long_32.886925, -117.152162",0.00013627207084546637
"Lat Long_39.492046, -123.375818",0.0001360482851538031
City_Thousand Palms,0.00013603423482644002
"Lat Long_39.637471, -120.226338",0.0001359970319003986
City_Salyer,0.00013584772050282215
City_Vina,0.00013580582117877888
"Lat Long_33.787796, -117.875928",0.000135645799353189
City_Rancho Santa Margarita,0.00013558336887082583
"Lat Long_32.852947, -114.850784",0.00013553570933338808
"Lat Long_34.282704, -118.312929",0.00013546287580149156
City_Creston,0.00013545106671870765
"Lat Long_33.703976, -117.824172",0.00013496472369539428
"Lat Long_34.178068, -118.615714",0.00013488275604864262
"Lat Long_34.074087, -117.605618",0.00013486118305780598
City_Hat Creek,0.00013474860336357792
City_Willow Creek,0.00013464404972980768
City_Oro Grande,0.00013454424590218515
City_Weaverville,0.00013443091473562684
"Lat Long_33.829583, -116.474131",0.00013418171649600747
City_Redwood Valley,0.00013389297863365915
"Lat Long_39.955164, -122.018567",0.00013377391581850782
City_Atascadero,0.00013372131681561983
"Lat Long_33.879983, -117.895482",0.0001336842921985091
"Lat Long_37.304681, -121.809955",0.0001336444566412937
City_Half Moon Bay,0.0001336211299461088
"Lat Long_37.316807, -120.855753",0.00013350597509626417
"Lat Long_41.816595, -122.948287",0.00013319046931298845
City_Simi Valley,0.00013303477940721357
"Lat Long_38.734997, -121.463719",0.00013297868776082286
"Lat Long_38.556306, -121.495817",0.00013285402119607548
"Lat Long_38.093701, -122.276589",0.0001328243990839022
"Lat Long_34.004379, -117.447864",0.0001326009315259584
City_Jacumba,0.00013243813396597798
"Lat Long_38.652065, -121.25441",0.00013241889198803517
"Lat Long_39.342587, -121.249833",0.00013222966437564964
City_Termo,0.00013207343966413392
City_Fort Bidwell,0.00013195881766964917
"Lat Long_34.903052, -118.411251",0.00013185453725848777
City_Redwood City,0.00013180875871780825
"Lat Long_38.494832, -121.529447",0.00013179016761992747
City_Thornton,0.00013165882669482432
City_Fulton,0.0001316372111501343
"Lat Long_34.364153, -118.615583",0.00013159399387342353
"Lat Long_37.369709, -122.215844",0.0001314967505526429
City_Manteca,0.0001308991250661122
"Lat Long_34.063947, -118.383001",0.00013079333257160966
City_Pinecrest,0.0001307855201265121
"Lat Long_33.141265, -116.967221",0.00013062710208779454
"Lat Long_36.041315, -118.188235",0.00013055771810207423
City_Twin Bridges,0.0001302338183095443
City_Cathedral City,0.00012984143422660336
"Lat Long_34.741406, -118.38111",0.0001297607045992076
City_Lakehead,0.000129646925061692
"Lat Long_34.165783, -118.399795",0.0001296098295019887
City_Klamath River,0.0001295259861391002
"Lat Long_37.916648, -122.008483",0.00012933743048825863
"Lat Long_34.099891, -118.414338",0.0001293167266494781
City_Palo Cedro,0.00012925429001683233
City_Hilmar,0.0001292160301426365
City_Tehama,0.00012879310497154923
"Lat Long_38.157794, -121.520223",0.00012855302874567213
City_Bass Lake,0.00012854754873306703
City_San Anselmo,0.00012854045821203295
"Lat Long_34.003553, -118.308933",0.00012853415964217017
"Lat Long_33.748478, -117.858918",0.0001285181881267226
"Lat Long_35.279984, -120.824288",0.0001284623545728096
"Lat Long_32.99356, -117.207121",0.00012844530180037048
City_Arroyo Grande,0.00012839121011023975
City_Edwards,0.0001281372152953776
"Lat Long_33.864622, -118.179626",0.0001281211541555202
